YEAR,TICKER,SCOPE_1,SECTOR
2014,PNW,14443639.0,Thermal power generation
2014,PPC,448097.0,
2014,PPG,1020000.0,Chemicals
2014,PPL,33432990.0,Energy utility networks
2014,PRU,7836.0,Financial services
2014,PX,7761000.0,
2014,QCOM,75349.0,Electrical & electronic equipment
2014,QLGC,198.0,
2014,R,682436.0,"Trading, wholesale, distribution, rental & leasing"
2014,RAI,106156.0,
2014,RBC,721.37,Electrical & electronic equipment
2014,RCL,4404403.0,Marine transport
2014,REGN,26728.0,Biotech & pharma
2014,RF,7447.0,Financial services
2014,RFP,1468217.0,
2014,ROK,43712.0,Electrical & electronic equipment
2014,RSG,15091091.0,Non-energy utilities
2014,RTN,92068.0,Electrical & electronic equipment
2014,RXN,51671.44,
2014,S,54631.0,
2014,SANM,74409.4,
2014,SBUX,288782.0,"Bars, hotels & restaurants"
2014,SCHN,143996.0,"Metal smelting, refining & forming"
2014,SCL,127273.0,
2014,SEE,277905.0,Plastic product manufacturing
2014,SFD,403368.0,Food & beverage processing
2014,SHCC,310.0,
2014,SHLD,286349.0,
2014,SHW,291565.0,Chemicals
2014,SIAL,67038.0,
2014,SJM,130842.0,Food & beverage processing
2014,SLB,2100000.0,
2014,SLG,11434.0,Financial services
2014,SNDK,3765.23,
2014,SNI,0.0,
2014,SPG,24652.0,Financial services
2014,SPLS,115040.0,
2014,SPWR,3277.0,
2014,SRE,6739321.0,Thermal power generation
2014,STC,0.0,
2014,STE,43677.0,
2014,STT,8365.0,Financial services
2014,STX,302387.0,
2014,STZ,139130.0,Food & beverage processing
2014,SUM,7561.0,
2014,SVR,19.06,"Media, telecommunications & data center services"
2014,SWK,102177.0,Metal products manufacturing
2014,SWY,1598305.4,
2014,SYKE,0.0,
2014,SYMC,8511.0,
2014,SYY,791995.0,"Trading, wholesale, distribution, rental & leasing"
2014,T,1007224.0,"Media, telecommunications & data center services"
2014,TAP,194700.0,Food & beverage processing
2014,TDC,20078.0,IT & software development
2014,TEL,143632.0,
2014,TER,1860.0,Electrical & electronic equipment
2014,TEX,71885.96,Powered machinery
2014,TGT,704580.0,Convenience retail
2014,TIF,2670.0,Discretionary retail
2014,TILE,13529.0,
2014,TJX,83059.0,Discretionary retail
2014,TMO,91083.0,Medical equipment & supplies
2014,TNC,22275.0,Powered machinery
2014,TPR,1896.0,Discretionary retail
2014,TRMB,32.21,Electrical & electronic equipment
2014,TROW,799.34,Financial services
2014,TRV,31026.0,Financial services
2014,TWX,16739.0,
2014,TXN,1065259.0,Electrical & electronic equipment
2014,TXT,167422.0,Transportation equipment
2014,UAL,31132366.0,Air transport
2014,UIS,3794.0,IT & software development
2014,UNH,17400.0,Financial services
2014,UNM,8244.0,Financial services
2014,UNP,12277484.0,Rail transport
2014,UNVR,10920.0,"Trading, wholesale, distribution, rental & leasing"
2014,UPS,12000000.0,Intermodal transport & logistics
2014,USB,47512.0,Financial services
2014,UTX,873584.0,Electrical & electronic equipment
2014,V,11273.0,Specialized professional services
2014,VAL,0.0,
2014,VAR,28116.0,Medical equipment & supplies
2014,VC,43089.0,Electrical & electronic equipment
2014,VFC,78398.0,Apparel design
2014,VIAV,4823.0,
2014,VRTU,44.38,IT & software development
2014,VRX,178448.0,
2014,VTR,88044.0,Financial services
2014,VWR,6925.0,
2014,VZ,487082.0,"Media, telecommunications & data center services"
2014,WAT,16120.0,Medical equipment & supplies
2014,WBA,280612.0,Convenience retail
2014,WCC,23515.5,"Trading, wholesale, distribution, rental & leasing"
2014,WDC,55465.0,Electrical & electronic equipment
2014,WEC,23300000.0,Thermal power generation
2014,WFC,99496.0,Financial services
2014,WFM,374782.0,
2014,WFT,543362.0,
2014,WM,18671372.0,Non-energy utilities
2014,WMT,6761814.0,Convenience retail
2014,WOR,148000.0,
2014,WWAV,102875.0,
2014,WY,1515884.0,Wood & paper materials
2014,WYN,97735.0,
2014,X,39603741.0,"Metal smelting, refining & forming"
2014,XEL,53001264.0,Thermal power generation
2014,XLNX,1782.0,Electrical & electronic equipment
2014,XOM,121000000.0,
2014,XRAY,4900.0,
2014,XYL,39049.0,Powered machinery
2014,YUM,90894.0,"Bars, hotels & restaurants"
2014,ZBH,8737.0,Medical equipment & supplies
2015,A,7539.0,Medical equipment & supplies
2015,AA,24185169.0,"Metal smelting, refining & forming"
2015,AABA,10713.0,
2015,AAL,41615000.0,Air transport
2015,AAPL,28100.0,Electrical & electronic equipment
2015,ABBV,317524.0,Biotech & pharma
2015,ABC,9152.0,"Trading, wholesale, distribution, rental & leasing"
2015,ABM,47630.04,Commercial & consumer services
2015,ABT,507000.0,Medical equipment & supplies
2015,ACN,26290.0,
2015,ADBE,10992.0,IT & software development
2015,ADM,14610200.0,Food & beverage processing
2015,ADP,12655.0,Specialized professional services
2015,ADS,3035.0,Financial services
2015,ADSK,2331.0,IT & software development
2015,AEE,28548178.0,Energy utility networks
2015,AEP,108610665.0,Thermal power generation
2015,AES,68634068.0,Thermal power generation
2015,AFL,3149.0,Financial services
2015,AGR,1184433.0,Energy utility networks
2015,AIG,593.0,Financial services
2015,AKAM,0.0,IT & software development
2015,AKS,8092985.0,"Metal smelting, refining & forming"
2015,ALK,4829993.0,Air transport
2015,ALL,55709.0,Financial services
2015,AMAT,34862.0,Electrical & electronic equipment
2015,AMD,65782.0,Electrical & electronic equipment
2015,AMGN,125674.0,Biotech & pharma
2015,AMGY,0.0,
2015,ANET,1056.11,Electrical & electronic equipment
2015,ANF,3791.0,Discretionary retail
2015,ANTM,8237.0,Financial services
2015,AOI,191248.0,
2015,AON,1420964.0,
2015,APC,5457157.0,Oil & gas extraction & production
2015,APD,14300000.0,Chemicals
2015,APH,0.0,Electrical & electronic equipment
2015,ARNC,1540746.0,Powered machinery
2015,ARRS,588.4,
2015,ASH,366000.0,Chemicals
2015,ATR,18828.0,Plastic product manufacturing
2015,ATSN,608.0,Electrical & electronic equipment
2015,AVB,20137.0,Financial services
2015,AVP,48367.0,Chemicals
2015,AVY,156752.6,Paper products & packaging
2015,AWK,59516.0,Non-energy utilities
2015,AXP,27352.0,Financial services
2015,AXTA,79796.0,Chemicals
2015,BA,601000.0,Transportation equipment
2015,BAC,98911.0,Financial services
2015,BAP,616.29,
2015,BAX,304000.0,Medical equipment & supplies
2015,BBY,219869.0,Discretionary retail
2015,BDX,75661.0,Medical equipment & supplies
2015,BEN,7968.0,Financial services
2015,BERY,39900.0,Light manufacturing
2015,BF/B,93193.12,Food & beverage processing
2015,BG,1694967.0,"Trading, wholesale, distribution, rental & leasing"
2015,BGC,64283.0,
2015,BIIB,60179.0,Biotech & pharma
2015,BK,7502.0,Financial services
2015,BLK,4846.45,Financial services
2015,BLL,369864.0,Metal products manufacturing
2015,BMY,247000.0,Biotech & pharma
2015,BR,2655.0,Specialized professional services
2015,BWA,55527.0,Powered machinery
2015,BXLT,92000.0,
2015,C,26552.71,Financial services
2015,CA,14064.0,IT & software development
2015,CAG,1105343.0,Food & beverage processing
2015,CAH,138515.0,"Trading, wholesale, distribution, rental & leasing"
2015,CASS,230.0,
2015,CAVM,407.0,
2015,CB,16347.0,Financial services
2015,CBG,39105.0,
2015,CBT,4381000.0,Chemicals
2015,CCE,102542.0,
2015,CCK,383304.0,Metal products manufacturing
2015,CCL,10320701.0,
2015,CELG,14523.08,Biotech & pharma
2015,CHD,73500.0,Chemicals
2015,CHRW,531.0,Intermodal transport & logistics
2015,CI,12039.0,Financial services
2015,CIEN,645.68,Electrical & electronic equipment
2015,CINF,16522.0,Financial services
2015,CL,214015.0,Chemicals
2015,CLGX,0.0,
2015,CLX,74409.0,Chemicals
2015,CMA,7638.0,Financial services
2015,CMI,295463.0,Powered machinery
2015,CMP,225818.0,Other mineral mining
2015,CMS,18146077.0,Thermal power generation
2015,CNHI,165306.0,
2015,CNX,6823211.16,
2015,COF,14421.0,Financial services
2015,COL,16297.0,
2015,COMM,114602.0,Electrical & electronic equipment
2015,COP,24444992.0,Oil & gas extraction & production
2015,COST,636727.0,Convenience retail
2015,CPB,427731.0,Food & beverage processing
2015,CRC,3945223.0,Oil & gas extraction & production
2015,CREE,149421.0,Electrical & electronic equipment
2015,CRM,5371.19,IT & software development
2015,CSCO,43734.0,IT & software development
2015,CSL,376177.59,
2015,CSTM,751600.0,
2015,CSX,5300099.0,Rail transport
2015,CTB,144457.0,Light manufacturing
2015,CTL,257420.0,
2015,CTLT,46292.0,
2015,CTSH,30121.0,
2015,CVA,4557860.0,Non-energy utilities
2015,CVG,4167.0,
2015,CVS,214156.0,Financial services
2015,CVX,58000000.0,
2015,CY,104267.1,Electrical & electronic equipment
2015,CZR,235760.0,Entertainment facilities
2015,D,34253305.0,Thermal power generation
2015,DAL,35079945.0,Air transport
2015,DBD,101838.97,
2015,DD,3680489.0,
2015,DE,384476.3,Powered machinery
2015,DELL,38466.0,
2015,DF,535338.0,
2015,DGX,83929.0,Health care provision
2015,DIS,851038.0,"Media, telecommunications & data center services"
2015,DLM,101991.0,Food & beverage processing
2015,DLPH,46205.0,
2015,DLR,8268.0,Financial services
2015,DNKN,3881.0,"Bars, hotels & restaurants"
2015,DOV,109614.0,Powered machinery
2015,DOW,24610000.0,Chemicals
2015,DOX,1139.0,
2015,DPS,243121.0,
2015,DTE,33900000.0,Energy utility networks
2015,DUK,100238000.0,Thermal power generation
2015,DVN,6065844.0,Oil & gas extraction & production
2015,EBAY,45567.0,Discretionary retail
2015,ECL,440206.0,Commercial & consumer services
2015,EL,28273.0,Chemicals
2015,EMC,54160.0,
2015,EMN,5940915.0,Chemicals
2015,EMR,170617.0,Electrical & electronic equipment
2015,EOG,5191571.0,Oil & gas extraction & production
2015,EQIX,9110.0,"Media, telecommunications & data center services"
2015,ESRX,33074.0,Other services
2015,ETN,310661.29,Electrical & electronic equipment
2015,EW,5446.0,Health care provision
2015,EXC,7677225.0,Nuclear power generation
2015,EXPD,5703.22,Intermodal transport & logistics
2015,F,1407403.0,Transportation equipment
2015,FARM,41651.73,Food & beverage processing
2015,FCAU,1121480.0,
2015,FCS,161957.0,
2015,FCX,6035741.0,
2015,FDX,13751187.0,Intermodal transport & logistics
2015,FE,48803395.0,Thermal power generation
2015,FGXI,530.0,
2015,FITB,14668.0,Financial services
2015,FLEX,30383.0,Electrical & electronic equipment
2015,FLR,9468.0,Construction
2015,FLS,23825.0,
2015,FMC,300837.0,Chemicals
2015,FOX,45368.0,
2015,FSLR,11949.0,Renewable energy equipment
2015,FUL,60623.0,Chemicals
2015,GE,1961000.0,Powered machinery
2015,GEF,322500.0,Metal products manufacturing
2015,GGP,31850.0,
2015,GIS,316437.0,Food & beverage processing
2015,GLW,501976.34,Metal products manufacturing
2015,GM,1863495.0,Transportation equipment
2015,GMCR,35531.77,
2015,GNET,33497.0,
2015,GNTX,6000.15,
2015,GNW,458.0,Financial services
2015,GOOG,66991.0,
2015,GPS,29572.0,Discretionary retail
2015,GS,11900.0,Financial services
2015,GT,1639685.0,Light manufacturing
2015,GWW,48321.0,"Trading, wholesale, distribution, rental & leasing"
2015,H,280171.0,"Bars, hotels & restaurants"
2015,HAL,3210371.0,Industrial support services
2015,HAR,5746.0,
2015,HAS,5297.0,Leisure & home manufacturing
2015,HASI,0.0,Financial services
2015,HBAN,10089.0,Financial services
2015,HBI,101493.0,Textiles & fabric goods
2015,HCN,6930.0,
2015,HCP,49333.0,
2015,HD,398049.0,Discretionary retail
2015,HES,5082481.0,Oil & gas extraction & production
2015,HIG,19354.0,Financial services
2015,HLT,541891.0,"Bars, hotels & restaurants"
2015,HOLX,17533.2,Medical equipment & supplies
2015,HON,3526031.0,Electrical & electronic equipment
2015,HOT,519342.67,
2015,HPE,51116.0,"Media, telecommunications & data center services"
2015,HPQ,66900.0,Electrical & electronic equipment
2015,HRL,966021.0,Food & beverage processing
2015,HST,112947.0,Financial services
2015,HSY,110838.0,Food & beverage processing
2015,HTZ,60018.0,
2015,HUM,15718.0,Financial services
2015,IBM,354046.0,IT & software development
2015,IDA,5494941.0,Thermal power generation
2015,IDTI,472.41,Electrical & electronic equipment
2015,IFF,144395.0,Chemicals
2015,IHS,455.0,
2015,IM,20378.0,Commercial & consumer services
2015,INGR,3448738.0,Food & beverage processing
2015,INTC,1052575.0,Electrical & electronic equipment
2015,INTU,4112.0,IT & software development
2015,IP,8900000.0,Paper products & packaging
2015,IPG,2496.8,Web & marketing services
2015,IR,417932.0,
2015,IRM,130267.0,IT & software development
2015,IVZ,11288.0,Financial services
2015,JBHT,1681697.0,Intermodal transport & logistics
2015,JBL,37095.0,Electrical & electronic equipment
2015,JCI,220221.0,Electrical & electronic equipment
2015,JCP,88101.7,
2015,JEC,2799.29,
2015,JLL,16784.0,Other services
2015,JNJ,449668.0,Biotech & pharma
2015,JNPR,4302.0,Electrical & electronic equipment
2015,JPM,82525.0,Financial services
2015,JWN,46815.4,Discretionary retail
2015,K,553784.0,Food & beverage processing
2015,KEY,11638.0,Financial services
2015,KEYS,6900.1,Electrical & electronic equipment
2015,KHC,626290.0,
2015,KIM,2533.71,Financial services
2015,KLAC,1561.0,Electrical & electronic equipment
2015,KMB,2234217.0,
2015,KNL,23815.0,
2015,KO,1368955.0,Food & beverage processing
2015,KOP,425279.0,Chemicals
2015,KRSO,12152.0,
2015,KSS,40510.0,Discretionary retail
2015,LABL,13879.0,Light manufacturing
2015,LAYN,46643.0,
2015,LB,27721.0,
2015,LDOS,1620.0,IT & software development
2015,LII,67000.0,Electrical & electronic equipment
2015,LLY,471745.0,Biotech & pharma
2015,LM,178.0,Financial services
2015,LMT,233439.0,Electrical & electronic equipment
2015,LNC,3789.0,Financial services
2015,LNT,16457428.0,Thermal power generation
2015,LOW,367518.0,Discretionary retail
2015,LPT,14464.7,
2015,LRCX,20823.0,Electrical & electronic equipment
2015,LULU,1753.71,
2015,LUV,18731062.0,Air transport
2015,LVS,244964.0,Entertainment facilities
2015,LXK,20996.0,Electrical & electronic equipment
2015,MA,2798.0,Specialized professional services
2015,MAC,13001.0,Financial services
2015,MAN,19565.0,Specialized professional services
2015,MAR,680718.0,"Bars, hotels & restaurants"
2015,MAS,98359.0,Metal products manufacturing
2015,MAT,11641.38,Leisure & home manufacturing
2015,MCD,221553.0,"Bars, hotels & restaurants"
2015,MCHP,192854.0,Electrical & electronic equipment
2015,MCO,0.0,Specialized professional services
2015,MDLZ,757010.0,Food & beverage processing
2015,MET,10225.0,Financial services
2015,MGM,230893.0,Entertainment facilities
2015,MGPI,84513.0,
2015,MHGC,1162.0,
2015,MJN,46699.13,
2015,MKC,20441.0,Food & beverage processing
2015,MLNK,919.0,
2015,MLS,2796.7,Metal products manufacturing
2015,MMC,7921.0,Financial services
2015,MMM,3770000.0,Chemicals
2015,MO,192293.0,Tobacco
2015,MON,1540000.0,
2015,MOS,2960162.0,Chemicals
2015,MR,769.0,
2015,MRK,864600.0,Biotech & pharma
2015,MRVL,1526.0,Electrical & electronic equipment
2015,MS,33870.0,Financial services
2015,MSFT,90568.0,IT & software development
2015,MSI,21156.0,Electrical & electronic equipment
2015,MTD,30323.0,
2015,MTRX,0.0,
2015,MU,1415287.0,Electrical & electronic equipment
2015,NAV,111450.0,Transportation equipment
2015,NBL,2227565.0,
2015,NEM,3830941.0,Metallic mineral mining
2015,NI,12299409.0,Energy utility networks
2015,NKE,35623.0,Textiles & fabric goods
2015,NOC,141716.0,Electrical & electronic equipment
2015,NRG,89214053.0,Thermal power generation
2015,NSC,5266493.0,Rail transport
2015,NTAP,7806.0,Electrical & electronic equipment
2015,NTRS,3130.48,Financial services
2015,NVDA,3601.0,Electrical & electronic equipment
2015,NWL,17899.19,Leisure & home manufacturing
2015,NWS,29401.0,
2015,OC,2742084.0,Other materials
2015,ODP,85000.0,
2015,OGE,16753881.0,Thermal power generation
2015,OI,4676153.0,
2015,OKE,1900000.0,Oil & gas storage & transportation
2015,OMC,63398.0,Web & marketing services
2015,ON,834691.0,Electrical & electronic equipment
2015,OPLK,1449.06,
2015,ORA,12356.09,Renewable power generation
2015,ORCL,11741.0,IT & software development
2015,OXY,9280000.0,Oil & gas extraction & production
2015,PBI,28747.0,Electrical & electronic equipment
2015,PCG,4894679.0,Thermal power generation
2015,PCL,43130.0,
2015,PEP,2737660.0,Food & beverage processing
2015,PF,82793.0,
2015,PFE,875274.0,Biotech & pharma
2015,PFG,6216.46,Financial services
2015,PG,2304000.0,Chemicals
2015,PGRE,7755.1,Land & property ownership & development
2015,PH,66299.0,Powered machinery
2015,PKG,1201319.0,Paper products & packaging
2015,PKI,17291.0,Medical equipment & supplies
2015,PLD,2307.0,Financial services
2015,PLL,28059.0,
2015,PM,361720.0,Tobacco
2015,PNC,45970.0,Financial services
2015,PNW,13580663.0,Thermal power generation
2015,PPG,1043000.0,Chemicals
2015,PPL,30382287.0,Energy utility networks
2015,PRU,6491.0,Financial services
2015,PSEM,630.06,
2015,PX,8199000.0,
2015,QCOM,75205.0,Electrical & electronic equipment
2015,QLGC,153.0,
2015,R,684593.0,"Trading, wholesale, distribution, rental & leasing"
2015,RAI,107501.0,
2015,RBC,3253.32,Electrical & electronic equipment
2015,RCL,4443634.0,Marine transport
2015,REGN,39000.0,Biotech & pharma
2015,RF,6224.0,Financial services
2015,RFP,1363414.0,
2015,RHT,0.0,
2015,ROK,43900.0,Electrical & electronic equipment
2015,RRC,287698.0,
2015,RSG,14946324.0,Non-energy utilities
2015,RSYS,0.0,
2015,RTN,89785.0,Electrical & electronic equipment
2015,RXN,36637.21,
2015,S,47449.0,
2015,SANM,73862.0,
2015,SBUX,329002.0,"Bars, hotels & restaurants"
2015,SCHN,138372.0,"Metal smelting, refining & forming"
2015,SCHW,2866.0,Financial services
2015,SCL,124410.0,
2015,SCS,58064.0,Leisure & home manufacturing
2015,SCTY,29759.0,
2015,SEE,250745.0,Plastic product manufacturing
2015,SFD,412198.0,Food & beverage processing
2015,SHCC,277.0,
2015,SHLD,246508.0,
2015,SHW,286408.0,Chemicals
2015,SJM,121695.0,Food & beverage processing
2015,SLG,21954.0,Financial services
2015,SNDK,1828.0,
2015,SNI,631.0,
2015,SNX,0.0,
2015,SPG,22923.0,Financial services
2015,SPLS,117780.0,
2015,SPWR,2626.0,
2015,SRE,8239049.0,Thermal power generation
2015,STC,0.0,
2015,STE,102193.0,
2015,STT,10645.0,Financial services
2015,STX,281108.0,
2015,STZ,159460.0,Food & beverage processing
2015,SVR,39.1,"Media, telecommunications & data center services"
2015,SWK,95806.0,Metal products manufacturing
2015,SWY,1270738.9,
2015,SYKE,0.0,
2015,SYMC,10103.0,
2015,SYNA,1277.0,
2015,SYY,800977.0,"Trading, wholesale, distribution, rental & leasing"
2015,T,1036213.0,"Media, telecommunications & data center services"
2015,TAP,159988.0,Food & beverage processing
2015,TDC,788.0,IT & software development
2015,TEL,116007.0,
2015,TEN,82927.0,Metal products manufacturing
2015,TER,1994.0,Electrical & electronic equipment
2015,TEX,69824.15,Powered machinery
2015,TGT,701558.0,Convenience retail
2015,THC,0.0,
2015,TIF,2959.0,Discretionary retail
2015,TILE,6538.0,
2015,TJX,83432.0,Discretionary retail
2015,TMO,92458.0,Medical equipment & supplies
2015,TNC,22659.0,Powered machinery
2015,TPR,1924.0,Discretionary retail
2015,TRMB,4383.35,Electrical & electronic equipment
2015,TROW,928.24,Financial services
2015,TRV,29605.0,Financial services
2015,TWX,17292.0,
2015,TXN,1085622.0,Electrical & electronic equipment
2015,TXT,186937.0,Transportation equipment
2015,UAL,31446166.0,Air transport
2015,UIS,1641.0,IT & software development
2015,UNH,16567.0,Financial services
2015,UNM,7623.0,Financial services
2015,UNP,11303973.0,Rail transport
2015,UNVR,103417.0,"Trading, wholesale, distribution, rental & leasing"
2015,UPS,12205000.0,Intermodal transport & logistics
2015,USB,42031.0,Financial services
2015,UTX,705070.0,Electrical & electronic equipment
2015,V,17837.0,Specialized professional services
2015,VAR,26723.0,Medical equipment & supplies
2015,VC,3953.0,Electrical & electronic equipment
2015,VFC,80900.0,Apparel design
2015,VIAB,9053.0,
2015,VIAV,1236.0,
2015,VMW,4878.0,IT & software development
2015,VOXX,887.09,
2015,VRTU,71.51,IT & software development
2015,VRX,251195.0,
2015,VTR,101611.0,Financial services
2015,VWR,6486.0,
2015,VZ,445704.0,"Media, telecommunications & data center services"
2015,WAT,20284.0,Medical equipment & supplies
2015,WCC,29127.0,"Trading, wholesale, distribution, rental & leasing"
2015,WDC,29380.0,Electrical & electronic equipment
2015,WEC,32001000.0,Thermal power generation
2015,WFC,90180.0,Financial services
2015,WFM,419658.0,
2015,WFT,330275.9,
2015,WHR,315423.56,
2015,WM,16156667.0,Non-energy utilities
2015,WMT,6107244.0,Convenience retail
2015,WOR,131853.0,
2015,WWAV,125591.0,
2015,WY,450000.0,Wood & paper materials
2015,WYN,118423.0,
2015,XEL,52140449.0,Thermal power generation
2015,XLNX,1820.0,Electrical & electronic equipment
2015,XOM,118000000.0,
2015,XRAY,5644.0,
2015,XYL,37304.0,Powered machinery
2015,YUM,124026.0,"Bars, hotels & restaurants"
2015,ZBH,12484.0,Medical equipment & supplies
2016,A,7840.0,Medical equipment & supplies
2016,AA,17580658.0,"Metal smelting, refining & forming"
2016,AABA,5572.0,
2016,AAL,38912664.0,Air transport
2016,AAPL,34320.0,Electrical & electronic equipment
2016,ABBV,297395.0,Biotech & pharma
2016,ABC,32942.18,"Trading, wholesale, distribution, rental & leasing"
2016,ABM,47630.04,Commercial & consumer services
2016,ABT,527000.0,Medical equipment & supplies
2016,ACI,2437915.38,Convenience retail
2016,ACN,27203.0,
2016,ADBE,11082.0,IT & software development
2016,ADI,78672.0,Electrical & electronic equipment
2016,ADM,14276000.0,Food & beverage processing
2016,ADP,11481.0,Specialized professional services
2016,ADS,1956.0,Financial services
2016,ADSK,2042.0,IT & software development
2016,AEE,26795627.0,Energy utility networks
2016,AEP,99166569.0,Thermal power generation
2016,AES,70272585.0,Thermal power generation
2016,AFL,5008.0,Financial services
2016,AFOP,100.0,
2016,AGR,1114709.0,Energy utility networks
2016,AIG,582.0,Financial services
2016,AIZ,748.0,Financial services
2016,AKAM,0.0,IT & software development
2016,AKS,6993757.0,"Metal smelting, refining & forming"
2016,ALL,56521.0,Financial services
2016,AMAT,24635.0,Electrical & electronic equipment
2016,AMCC,0.0,
2016,AMD,2574.0,Electrical & electronic equipment
2016,AMGN,116643.0,Biotech & pharma
2016,AMKR,32971.0,Industrial support services
2016,AMP,1884.62,Financial services
2016,ANET,1087.52,Electrical & electronic equipment
2016,ANF,5887.0,Discretionary retail
2016,ANTM,7797.0,Financial services
2016,AOI,94129.0,
2016,AON,24737.0,
2016,APC,10222613.0,Oil & gas extraction & production
2016,APD,15300000.0,Chemicals
2016,APH,1695.0,Electrical & electronic equipment
2016,ARNC,1137750.0,Powered machinery
2016,ARRS,829.3,
2016,ASH,466000.0,Chemicals
2016,ATR,16051.0,Plastic product manufacturing
2016,ATSN,2662.47,Electrical & electronic equipment
2016,AVB,18748.0,Financial services
2016,AVP,34949.0,Chemicals
2016,AVY,152412.0,Paper products & packaging
2016,AWK,57902.0,Non-energy utilities
2016,AXP,25438.0,Financial services
2016,AXTA,96528.0,Chemicals
2016,BA,593000.0,Transportation equipment
2016,BAC,83473.0,Financial services
2016,BAH,0.0,Specialized professional services
2016,BAP,719.52,
2016,BAX,290000.0,Medical equipment & supplies
2016,BBY,210542.0,Discretionary retail
2016,BDX,72658.0,Medical equipment & supplies
2016,BEN,8206.0,Financial services
2016,BERY,141034.0,Light manufacturing
2016,BF/B,94202.0,Food & beverage processing
2016,BG,1663890.0,"Trading, wholesale, distribution, rental & leasing"
2016,BGC,55841.0,
2016,BIIB,61970.0,Biotech & pharma
2016,BK,9011.0,Financial services
2016,BLK,4280.93,Financial services
2016,BLL,448769.0,Metal products manufacturing
2016,BMY,230118.0,Biotech & pharma
2016,BR,2224.0,Specialized professional services
2016,BSX,30704.4,Medical equipment & supplies
2016,BWA,57551.0,Powered machinery
2016,C,24276.37,Financial services
2016,CA,13245.0,IT & software development
2016,CAG,416854.0,Food & beverage processing
2016,CAH,147000.0,"Trading, wholesale, distribution, rental & leasing"
2016,CASS,219.0,
2016,CAVM,1529.0,
2016,CB,26146.0,Financial services
2016,CBG,63414.0,
2016,CBS,15372.76,"Media, telecommunications & data center services"
2016,CBT,4503800.0,Chemicals
2016,CCE,260105.0,
2016,CCK,530782.0,Metal products manufacturing
2016,CCL,10484086.0,
2016,CCMP,2179.0,Chemicals
2016,CE,1916926.82,Chemicals
2016,CELG,18811.1,Biotech & pharma
2016,CHD,74621.0,Chemicals
2016,CHKP,5.0,
2016,CHRW,507.0,Intermodal transport & logistics
2016,CI,11247.0,Financial services
2016,CIEN,972.71,Electrical & electronic equipment
2016,CINF,16734.47,Financial services
2016,CL,209757.0,Chemicals
2016,CLX,76900.0,Chemicals
2016,CMA,6608.0,Financial services
2016,CMI,303885.0,Powered machinery
2016,CMP,217996.0,Other mineral mining
2016,CMS,13138559.0,Thermal power generation
2016,CNHI,172562.0,
2016,CNX,970205.01,
2016,COF,13061.0,Financial services
2016,COL,14296.0,
2016,COMM,110724.31,Electrical & electronic equipment
2016,COP,25309218.0,Oil & gas extraction & production
2016,COST,785682.0,Convenience retail
2016,CPB,403057.0,Food & beverage processing
2016,CRC,3532593.0,Oil & gas extraction & production
2016,CREE,181882.0,Electrical & electronic equipment
2016,CRM,3185.0,IT & software development
2016,CSCO,53123.0,IT & software development
2016,CSL,378193.75,
2016,CSTM,759100.0,
2016,CSX,4774800.0,Rail transport
2016,CTB,143063.0,Light manufacturing
2016,CTL,254587.0,
2016,CTLT,49176.0,
2016,CTSH,34385.0,
2016,CVA,4378546.0,Non-energy utilities
2016,CVG,2789.0,
2016,CVS,198055.0,Financial services
2016,CVX,60000000.0,
2016,CY,110166.0,Electrical & electronic equipment
2016,CZR,234104.0,Entertainment facilities
2016,D,37186655.0,Thermal power generation
2016,DAL,35436857.47,Air transport
2016,DBD,100794.0,
2016,DD,4068250.0,
2016,DE,323717.0,Powered machinery
2016,DELL,38690.0,
2016,DF,529413.0,
2016,DGX,83570.0,Health care provision
2016,DIS,865577.0,"Media, telecommunications & data center services"
2016,DLPH,48117.0,
2016,DLR,10169.0,Financial services
2016,DNKN,2656.0,"Bars, hotels & restaurants"
2016,DOV,105602.0,Powered machinery
2016,DOW,25570000.0,Chemicals
2016,DOX,959.0,
2016,DPS,241976.0,
2016,DTE,32000000.0,Energy utility networks
2016,DUK,96837200.0,Thermal power generation
2016,DVA,31047.8,Health care provision
2016,DVN,5381100.0,Oil & gas extraction & production
2016,EBAY,26471.0,Discretionary retail
2016,ECL,441129.0,Commercial & consumer services
2016,EL,29860.57,Chemicals
2016,EMN,5655100.0,Chemicals
2016,EMR,175499.0,Electrical & electronic equipment
2016,EOG,4836507.87,Oil & gas extraction & production
2016,EQIX,9377.0,"Media, telecommunications & data center services"
2016,ESRX,289.0,Other services
2016,ETN,290148.78,Electrical & electronic equipment
2016,ETR,35189215.0,Thermal power generation
2016,EW,6059.0,Health care provision
2016,EXC,9723299.0,Nuclear power generation
2016,EXPD,5414.0,Intermodal transport & logistics
2016,F,1304409.0,Transportation equipment
2016,FARM,36561.0,Food & beverage processing
2016,FCAU,1039063.0,
2016,FCX,5418730.0,
2016,FDX,13759865.0,Intermodal transport & logistics
2016,FE,46436264.0,Thermal power generation
2016,FITB,11421.0,Financial services
2016,FLEX,60563.0,Electrical & electronic equipment
2016,FLR,8030.0,Construction
2016,FMC,273146.0,Chemicals
2016,FNF,0.0,
2016,FOX,49476.0,
2016,FSLR,14730.0,Renewable energy equipment
2016,FUL,60705.0,Chemicals
2016,G,4274.0,IT & software development
2016,GD,298276.0,Electrical & electronic equipment
2016,GE,1621000.0,Powered machinery
